x;y;z
-2.595322;-0.2237497;1.533651
-2.591539;-0.2228721;1.534083
-2.622714;-0.2301688;1.531939
-2.622715;-0.2301688;1.531939
-2.522967;-0.2083878;1.544665
-2.497054;-0.2029566;1.546957
-2.487514;-0.2039825;1.545487
-2.485441;-0.2044111;1.543845
-2.501477;-0.2028622;1.539805
-2.517712;-0.2053167;1.532926
-2.528846;-0.2058034;1.526168
-2.265066;-0.1275229;1.541449
-2.261377;-0.1274545;1.538199
-2.25401;-0.12741;1.542373
-2.271041;-0.1276351;1.546889
-2.273173;-0.1277353;1.555812
-2.273173;-0.1277353;1.555812
-2.273173;-0.1277353;1.555812
-2.273173;-0.1277353;1.555812
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.135137;-0.0451501;2.057438
-2.114123;-0.04373398;2.051216
-2.089056;-0.04211345;2.045383
-2.072295;-0.04110813;2.043297
-2.069593;-0.04096399;2.043376
-2.078755;-0.04147324;2.043582
-2.037154;-0.03835317;2.023922
-2.049861;-0.03899571;2.022733
-2.039734;-0.03818047;2.016657
-1.948445;-0.08469167;1.980936
-1.948892;-0.09423262;1.978413
-1.950059;-0.09373209;1.975948
-1.950817;-0.08188111;1.976218
-1.94872;-0.0754416;1.981839
-1.946933;-0.08292517;1.98452
-1.945689;-0.09191678;1.985776
-1.946428;-0.09413704;1.983803
-1.94692;-0.09259662;1.982981
-1.94583;-0.07695812;1.987894
-1.944479;-0.0716475;1.991704
-1.942656;-0.07243462;1.995553
-1.942138;-0.06990322;1.997092
-1.941899;-0.06659155;1.998153
-1.944568;-0.06292522;1.992925
-1.94609;-0.06243606;1.989684
-1.946818;-0.06244913;1.988095
-1.945975;-0.05711809;1.990798
-1.94581;-0.05303463;1.991821
-1.946315;-0.0433248;1.992296
-1.945359;-0.04415718;1.994246
-1.945575;-0.04670008;1.993361
-1.945007;-0.0502892;1.994017
-1.944867;-0.05141383;1.99414
-1.944492;-0.05384633;1.994564
-1.944014;-0.05685738;1.995118
-1.943195;-0.05815871;1.996694
-1.943111;-0.05878794;1.996775
-1.943598;-0.05844402;1.995769
-1.94351;-0.05724446;1.996155
-1.943843;-0.05972852;1.995025
-1.944066;-0.0609446;1.994341
-1.944151;-0.06142776;1.994079
-1.944728;-0.06468602;1.992289
-1.946179;-0.06452334;1.989151
-1.946714;-0.0637922;1.988104
-1.947091;-0.06380926;1.987279
-1.947694;-0.06241906;1.986188
-1.948417;-0.06021722;1.984969
-1.947119;-0.0506673;1.989349
-1.944608;-0.04785688;1.995283
-1.94498;-0.0414045;1.995519
-1.944478;-0.04506946;1.996018
-1.94618;-0.04242541;1.992734
-1.947348;-0.04294397;1.990104
-1.947813;-0.04278336;1.989116
-1.94741;-0.04660481;1.989374
-1.947142;-0.04462741;1.99028
-1.946568;-0.04252708;1.991872
-1.945292;-0.04214382;1.994719
-1.944185;-0.04009417;1.997466
-1.94346;-0.03890364;1.999241
-1.943201;-0.03820308;1.999919
-1.942827;-0.03669342;2.00098
-1.94387;-0.0333056;2.025006
-1.94387;-0.0333056;2.025006
-1.986309;-0.1030798;2.490204
-1.923578;-0.09758803;2.481861
-1.941735;-0.09888689;2.469671
-1.934064;-0.09847206;2.484033
-1.904866;-0.09611017;2.484846
-1.890555;-0.09499958;2.488478
-1.893992;-0.09542161;2.498294
-1.898685;-0.09591122;2.505734
-1.918725;-0.09763893;2.512526
-1.929153;-0.09863511;2.52274
-1.93612;-0.09907882;2.514298
-1.932614;-0.09869459;2.507468
-1.92866;-0.09832694;2.504284
-1.930557;-0.09845057;2.502179
-1.923904;-0.09776829;2.492449
-1.895127;-0.09536354;2.455738
-1.856172;-0.1364855;2.446528
-1.704807;-0.5422839;2.502945
-1.637571;-0.5420601;2.436194
-1.637571;-0.5420601;2.436194
-1.637571;-0.5420601;2.436194
-1.677619;-0.5421374;2.466448
-1.682157;-0.5420913;2.460536
-1.687585;-0.5420882;2.462323
-1.690998;-0.542136;2.471907
-1.695658;-0.5415679;2.473084
-1.696263;-0.5415624;2.472348
-1.696263;-0.5415624;2.472348
-1.696263;-0.5415624;2.472348
-1.794892;-0.5402981;2.289741
-1.794985;-0.5402824;2.287079
-1.798478;-0.540374;2.303964
-1.807016;-0.5403356;2.300334
-1.819154;-0.5403049;2.299262
-1.819154;-0.5403049;2.299262
-1.819154;-0.5403049;2.299262
-1.819154;-0.5403049;2.299262
-1.819154;-0.5403049;2.299262
-1.819154;-0.5403049;2.299262
-2.120726;-0.04564478;2.089057
-2.265208;-0.05191797;2.050712
-2.265208;-0.05191797;2.050712
-1.897941;0.09480947;2.012437
-2.265208;-0.05191797;2.050712
-2.295944;-0.1275984;1.533399
-2.285029;-0.1274355;1.528974
-2.300778;-0.1277055;1.539091
-2.300778;-0.1277055;1.539091
-2.301024;-0.1278729;1.539045
-2.301024;-0.1278729;1.539045
-2.126797;-0.04162039;1.976927
-2.126797;-0.04162039;1.976927
-2.097517;-0.04205322;2.023237
-2.090535;-0.04096255;2.007018
-2.101457;-0.04236777;2.025519
-2.092577;-0.0424702;2.038905
-2.204012;-0.05160493;2.108869
-2.226614;-0.05348553;2.123695
-2.211221;-0.05255967;2.121704
-2.220109;-0.05351;2.132348
-2.202163;-0.05260101;2.133914
-2.183976;-0.0514555;2.130383
-2.156585;-0.05024377;2.136788
-2.173677;-0.05165371;2.147723
-2.144156;-0.05527435;2.165235
-2.144156;-0.05527435;2.165235
-1.880098;-0.09467289;2.504881
-1.89721;-0.09574282;2.483551
-1.89721;-0.09574282;2.483551
-1.89721;-0.09574282;2.483551
-1.911624;-0.09762706;2.568212
-1.91974;-0.09835514;2.572968
-1.923853;-0.09881252;2.581403
-1.924993;-0.09863394;2.562926
-1.927237;-0.09882593;2.563612
-1.938298;-0.09978217;2.567629
-1.937765;-0.0996477;2.561414
-1.949587;-0.1007166;2.568911
-1.96069;-0.1016551;2.571486
-1.949602;-0.1006882;2.566887
-1.947647;-0.1003254;2.552973
-1.959027;-0.1014672;2.567872
-1.959027;-0.1014672;2.567872
-1.959027;-0.1014672;2.567872
-2.188009;-0.2969427;2.265696
-2.184697;-0.2915772;2.239771
-2.105;-0.2267375;2.225801
-2.105;-0.2267375;2.225801
-2.04449;-0.6995914;1.564643
-2.018983;-0.7280475;1.502637
-2.064327;-0.6974578;1.5801
-2.032445;-0.704039;1.5611
-2.017542;-0.7101218;1.556439
-2.017542;-0.7101217;1.556439
-2.007554;-0.7276904;1.600424
-2.02119;-0.7189282;1.593528
-2.045007;-0.7058364;1.58921
-2.045007;-0.7058363;1.58921
-2.045007;-0.7058363;1.58921
 ; ; 
-2.047728;-0.7182504;1.588985
-2.445313;-0.2297266;1.593921
-2.308257;-0.1570482;1.582012
-2.29574;-0.1267901;1.535194
-2.298397;-0.1268023;1.533322
-2.286141;-0.1266777;1.534495
-2.285641;-0.1266877;1.536175
-2.278748;-0.1266351;1.538755
-2.275707;-0.1266186;1.540611
-2.280737;-0.1266889;1.542222
-2.48839;-0.2053466;1.537713
-2.501273;-0.1989439;1.540159
-2.559993;-0.2144511;1.538204
-2.588504;-0.221254;1.539115
-2.600293;-0.2238454;1.536208
-2.615288;-0.2274029;1.537794
-2.521036;-0.19536;1.549298
-2.520742;-0.2023047;1.554785
-2.520904;-0.2053324;1.557349
-2.523092;-0.2013904;1.555438
-2.521047;-0.2013508;1.554188
-2.516496;-0.2062151;1.555446
-2.50678;-0.2131191;1.559975
-2.499178;-0.2150917;1.560861
-2.490528;-0.2173226;1.561255
-2.504949;-0.2135294;1.557158
-2.514094;-0.2088162;1.556138
-2.505285;-0.2025478;1.545785
-2.561977;-0.214616;1.533152
-2.561979;-0.2146166;1.533152
-2.260429;-0.1263617;1.531008
-2.287481;-0.1267019;1.535519
-2.285951;-0.1268149;1.54968
-2.285432;-0.1302647;1.573844
-2.285432;-0.1302647;1.573844
-2.285432;-0.1302647;1.573844
-2.39043;-0.1616356;2.364864
-2.364093;-0.148711;2.367263
-2.068995;-0.1087939;2.502377
-2.04752;-0.1127411;2.492633
-2.059167;-0.1244314;2.49551
-2.025562;-0.1191384;2.487356
-1.930708;-0.10504;2.464347
-1.930708;-0.10504;2.464347
-1.914667;-0.1304433;2.460598
-1.921629;-0.1120263;2.462187
-1.919109;-0.1132332;2.461584
-1.898577;-0.1172022;2.45664
-1.881297;-0.1128325;2.452438
-1.880355;-0.1160887;2.452227
-1.882641;-0.1233219;2.452817
-1.881145;-0.1197301;2.452437
-1.869164;-0.1059891;2.449469
-1.852466;-0.09791887;2.44539
-1.853102;-0.09513457;2.445529
-1.859402;-0.09590125;2.447057
-2.027143;-0.1341236;2.487816
-2.027143;-0.1341236;2.487816
 ; ; 
 ; ; 
-2.495658;-0.2097856;1.587162
-2.491744;-0.2097895;1.584191
-2.495652;-0.2082942;1.581328
-2.48948;-0.2102832;1.584385
-2.488639;-0.2120569;1.590662
-2.485717;-0.2140815;1.596334
-2.4871;-0.2151695;1.60163
-2.025624;-0.0507593;1.819068
-1.961258;-0.05207191;1.95927
-1.961041;-0.05192149;1.959768
-1.960654;-0.05296703;1.960442
-1.960074;-0.05492873;1.96139
-1.960806;-0.05552396;1.959695
-1.960565;-0.05469349;1.960356
-1.951614;-0.06066611;1.978914
-1.948523;-0.06595811;1.984799
-1.947071;-0.06973484;1.987355
-1.946848;-0.06952849;1.987875
-1.947267;-0.06851466;1.987124
-1.947496;-0.06914279;1.986524
-1.947663;-0.07104926;1.98585
-1.947065;-0.07226139;1.986958
-1.947183;-0.06758285;1.98746
-1.94769;-0.06387043;1.986954
-1.947772;-0.05887453;1.987587
-1.947424;-0.0527305;1.989342
-1.946031;-0.05162042;1.992562
-1.946408;-0.05496757;1.991197
-1.946064;-0.0560253;1.991773
-1.946073;-0.05608308;1.991746
-1.946923;-0.05482288;1.990097
-1.947414;-0.05552299;1.98891
-1.947912;-0.05659685;1.987651
-1.947504;-0.05593708;1.988647
-1.947426;-0.05269808;1.989343
-1.949123;-0.04661468;1.986628
-1.949123;-0.04661468;1.986628
-2.024498;-0.08975507;1.8152
-2.025733;-0.08753732;1.812866
-2.026783;-0.08301008;1.81131
-2.027268;-0.07833873;1.811008
-2.025818;-0.07828268;1.814181
-1.98776;-0.0343266;2.011239
-1.996117;-0.03497449;2.015683
-2.00614;-0.0359716;2.026102
-2.016324;-0.03686064;2.033818
-2.018642;-0.03752136;2.04617
-2.018642;-0.03752136;2.04617
-2.018642;-0.03752136;2.04617
-1.974702;-0.1013635;2.517509
-1.961602;-0.1009576;2.562889
-1.968771;-0.1009341;2.521088
-1.964562;-0.1006571;2.525543
-1.921677;-0.09731807;2.535212
-1.887758;-0.09440576;2.524115
-1.894192;-0.09481424;2.516281
-1.907311;-0.0958491;2.514241
-1.92204;-0.0972596;2.529136
-1.931946;-0.09808116;2.530378
-1.928864;-0.09745929;2.504686
-1.928864;-0.09745929;2.504686
-1.928864;-0.09745929;2.504686
-1.928864;-0.09745929;2.504686
-1.881232;-0.7074628;2.485383
-1.779808;-0.5398666;2.314496
-1.772633;-0.5397334;2.287957
-1.775007;-0.5396963;2.282438
-1.7786;-0.5396757;2.280326
-1.79469;-0.5393647;2.291311
-1.792737;-0.5393313;2.284905
-1.787642;-0.5393655;2.289171
-1.789765;-0.5393676;2.290205
-1.798754;-0.5393375;2.287909
-1.809321;-0.5393109;2.286715
-1.809321;-0.5393109;2.286715
-1.809321;-0.5393109;2.286715
-2.177108;-0.04131508;1.942804
-2.171094;-0.03989837;1.917883
-2.171094;-0.03989837;1.917883
-2.544167;-0.2217395;1.487432
-2.561471;-0.2269681;1.476766
-2.505281;-0.202112;1.519837
-2.475861;-0.2016733;1.534958
-2.470294;-0.2065117;1.562819
-2.475762;-0.2028639;1.552418
-2.475762;-0.2028639;1.552418
-2.475762;-0.2028639;1.552418
-2.196007;-0.04378361;1.962574
-2.152446;-0.04020213;1.935134
-2.175423;-0.04241091;1.956912
-2.168764;-0.04558688;2.037792
-2.143181;-0.04523803;2.061766
-2.146062;-0.0447049;2.045987
-2.146062;-0.0447049;2.045987
-2.01934;-0.03822859;2.056247
-2.030274;-0.03940995;2.069587
-2.027427;-0.03982672;2.082665
-2.016149;-0.03956205;2.090698
-2.016149;-0.03956205;2.090698
-2.115226;-0.04652441;2.126063
-2.104593;-0.04684539;2.146674
-2.153195;-0.07426931;2.169443
-2.153195;-0.07426931;2.169443
-2.153195;-0.07426931;2.169443
-1.937856;-0.09879768;2.535777
-1.939897;-0.0987808;2.523556
-1.938332;-0.09887616;2.538433
-1.928256;-0.09880327;2.588355
-1.918145;-0.09768498;2.568671
-1.906146;-0.09667332;2.566364
-1.917789;-0.09774143;2.574375
-1.926584;-0.09832479;2.5655
-1.922349;-0.09785628;2.557249
-1.927602;-0.09825483;2.555293
-1.940742;-0.09934987;2.556959
-1.945401;-0.09970836;2.555566
-1.952476;-0.1003681;2.561139
-1.955363;-0.1006645;2.565234
-1.957646;-0.1007473;2.558349
-1.937098;-0.09880042;2.540086
-1.931514;-0.09833691;2.539501
-1.948946;-0.09997791;2.554287
-1.960123;-0.1009805;2.560445
-1.95802;-0.1006903;2.55251
-1.97323;-0.101445;2.52019
-1.97849;-0.1017451;2.511631
-1.960897;-0.09991339;2.484986
-1.93957;-0.1060685;2.467324
-1.947756;-0.1004692;2.469277
-2.000892;-0.1569879;2.48239
-2.228428;-0.3086308;2.455262
-2.076624;-0.1891204;2.147003
-2.072346;-0.1894484;2.160093
-2.072484;-0.1895732;2.160141
-2.245824;-0.7284409;1.289478
-2.092774;-0.7109504;1.549198
-2.072853;-0.7148159;1.542272
-2.071259;-0.7136875;1.547818
-2.095365;-0.7068151;1.567099
-2.11269;-0.7024873;1.567206
-2.161898;-0.6834157;1.564978
-2.161898;-0.6834158;1.564978
-2.161898;-0.6834157;1.564978
-2.161922;-0.6834934;1.564975
-2.522783;-0.2090931;1.586051
-2.576767;-0.1913376;1.586426
-2.570132;-0.2085727;1.52918
-2.494336;-0.1990191;1.537813
-4.515502;-1.422523;1.316018
-2.536227;-0.2034047;1.547141
-2.53623;-0.203406;1.547141
-2.486038;-0.2014981;1.546712
-2.47857;-0.2038714;1.552348
-2.472933;-0.2087467;1.560617
-2.469527;-0.2115096;1.564692
-2.479297;-0.2035751;1.552427
-2.497414;-0.1994075;1.53859
-2.542922;-0.2072227;1.526501
-2.558586;-0.2103031;1.523655
-2.553813;-0.2111218;1.521146
-2.553637;-0.2110319;1.521177
-2.553461;-0.210942;1.521207
-2.553637;-0.2110318;1.521177
-2.553813;-0.2111215;1.521146
-2.084703;-0.03729169;1.975807
-2.094175;-0.03862914;1.994837
-2.050114;-0.03844374;2.046659
-2.024008;-0.03756842;2.059565
-2.018591;-0.03769085;2.069313
-2.018591;-0.03769085;2.069313
-1.937498;-0.09768242;2.504433
-1.924286;-0.09679049;2.51693
-1.917758;-0.09589912;2.492264
-1.88502;-0.09465379;2.453683
-1.890463;-0.1096437;2.455074
-1.884366;-0.1215651;2.45366
-1.859993;-0.119929;2.447759
-1.851363;-0.1242881;2.445695
-1.843421;-0.1265743;2.443786
-1.845925;-0.1211004;2.444364
-1.846152;-0.113962;2.444383
-1.836817;-0.1102649;2.442107
-1.841357;-0.1156186;2.443232
-1.860425;-0.1411247;2.447971
-1.864208;-0.1508231;2.448934
-1.883149;-0.1556363;2.453538
-1.890822;-0.1564579;2.455397
-1.902394;-0.1574407;2.4582
-1.911354;-0.1539318;2.460349
-1.914955;-0.152367;2.461212
-1.914894;-0.1519454;2.461195
-1.916817;-0.151709;2.461658
-1.917619;-0.150503;2.461846
-1.916807;-0.1522155;2.461658
-1.910963;-0.15128;2.460241
-1.908292;-0.1495958;2.459587
-1.905185;-0.1465053;2.45882
-1.905354;-0.1443576;2.45885
-1.910175;-0.1486633;2.460037
-1.912006;-0.1525746;2.4605
-1.916312;-0.1538755;2.461547
-1.917484;-0.1539243;2.461831
-1.915905;-0.1520981;2.46144
-1.921369;-0.1522116;2.462762
-1.925884;-0.1514671;2.46385
-1.922384;-0.15336;2.463013
-1.941332;-0.1508101;2.467581
-1.963444;-0.1505605;2.472926
-1.973723;-0.1478761;2.475398
-2.145122;-0.1459972;2.492319
-2.145122;-0.1459972;2.492319
-2.145122;-0.1459972;2.492319
-2.00806;-0.08399093;1.852701
-2.014396;-0.07509381;1.840324
-2.016104;-0.07179567;1.837135
-2.017597;-0.07018428;1.834139
-2.017315;-0.06611829;1.835415
-2.016181;-0.06050681;1.838803
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.519958;-0.2034809;1.570372
-2.309435;-0.1292184;1.582522
-2.522532;-0.2029628;1.568514
-2.533919;-0.203096;1.571032
-2.532507;-0.2034509;1.572364
-2.520713;-0.2052428;1.578299
 ; ; 
-2.003517;-0.03166033;1.948305
-2.0086;-0.03228654;1.956391
-2.017505;-0.03338966;1.970691
-2.02929;-0.03419118;1.974315
-2.024947;-0.03271957;1.945632
-2.01819;-0.0338629;1.980823
-2.020459;-0.03375234;1.975362
-2.020459;-0.03375234;1.975362
-1.98368;-0.1068399;2.477598
-1.959462;-0.1166222;2.471792
-1.982485;-0.1227933;2.477389
-1.956749;-0.1089509;2.471097
-1.925752;-0.1106372;2.463611
-1.913192;-0.1078285;2.460561
-1.912131;-0.1124997;2.460328
-1.913439;-0.112407;2.460643
-1.961097;-0.126057;2.472235
-1.968069;-0.1197462;2.473889
-1.977187;-0.1265711;2.476128
-1.981902;-0.1292161;2.477281
-1.971529;-0.1355779;2.474805
-1.951019;-0.1079915;2.469707
-1.947221;-0.1206261;2.468852
-1.949255;-0.1570706;2.469528
-1.953348;-0.1473692;2.470469
-1.98454;-0.270088;2.507042
-1.798831;-0.5389057;2.316053
-1.798831;-0.5389057;2.316053
-1.798482;-0.5388351;2.302919
-1.817935;-0.5388482;2.31305
-1.814178;-0.5388485;2.311633
-1.816387;-0.5388242;2.308023
-1.816548;-0.5388039;2.30436
-1.822469;-0.5387819;2.302636
-1.827532;-0.538753;2.29937
-1.840585;-0.5387274;2.299817
-1.889032;-0.722049;2.355815
-1.889032;-0.7220488;2.355815
-1.889032;-0.7220489;2.355815
-1.889032;-0.7220489;2.355815
-2.182222;-0.04842025;2.110229
-2.195159;-0.04526262;2.020963
-2.195159;-0.04526262;2.020963
-2.463248;-0.2060037;1.562893
-2.452901;-0.2100104;1.564178
-2.448786;-0.2137936;1.569338
-2.449203;-0.2163987;1.58201
-2.449203;-0.2163987;1.58201
-2.449203;-0.2163986;1.58201
-2.449203;-0.2163986;1.58201
-2.127162;-0.04038456;1.994919
-2.133833;-0.04126802;2.006811
-2.133833;-0.04126802;2.006811
-2.122988;-0.04166761;2.029811
-2.224456;-0.04997317;2.092346
-2.231332;-0.05118473;2.111544
-2.211147;-0.04980984;2.105499
-2.222657;-0.05139227;2.127358
-2.212818;-0.05083185;2.126943
-2.210521;-0.05139279;2.1428
-2.190849;-0.0502238;2.140853
-2.162642;-0.04938994;2.157482
-2.169651;-0.05025858;2.168603
-2.169651;-0.05025858;2.168603
-1.95447;-0.09931511;2.549055
-1.941729;-0.09813346;2.539433
-1.974911;-0.1008717;2.541224
-1.907175;-0.09570391;2.566509
-1.918777;-0.0961341;2.580709
-1.918777;-0.0961341;2.580709
-1.941014;-0.09805158;2.587525
-1.939171;-0.09774281;2.576849
-1.952537;-0.09894314;2.584171
-1.945286;-0.09830454;2.58105
-1.939789;-0.0977276;2.572418
-1.937075;-0.09749086;2.571403
-1.935067;-0.09731263;2.570446
-1.937065;-0.09757343;2.577029
-1.939013;-0.09773555;2.577233
-1.941832;-0.09794307;2.575699
-1.944095;-0.09815043;2.577217
-1.955433;-0.09908186;2.577568
-1.956921;-0.09917858;2.575898
-1.960195;-0.09936032;2.570111
-1.96506;-0.09958021;2.558136
-1.954693;-0.09796065;2.506013
-1.942556;-0.09684697;2.497766
-1.940769;-0.1091395;2.467714
-1.940769;-0.1091395;2.467714
-1.940769;-0.1091395;2.467714
-1.940769;-0.1091395;2.467714
-1.940769;-0.1091395;2.467714
-2.092038;-0.7103249;1.586553
-2.051308;-0.7108997;1.563604
-2.044498;-0.717918;1.532343
-2.042002;-0.7181876;1.531896
-1.995665;-0.7448043;1.591593
-2.008771;-0.7446772;1.597315
-2.035156;-0.7215451;1.584849
 ; ; 
-2.036439;-0.729155;1.584587
-2.036438;-0.7291542;1.584587
-2.036438;-0.7291539;1.584587
-2.036438;-0.7291534;1.584587
-2.468642;-0.2059568;1.544256
-2.570348;-0.2239722;1.526851
-2.589331;-0.2222462;1.53129
-2.572827;-0.2273598;1.536076
-2.57822;-0.2241773;1.530896
-2.584234;-0.2208971;1.525762
-2.584233;-0.2208969;1.525762
-2.577147;-0.2233906;1.52853
-2.515566;-0.2030663;1.541315
-2.487022;-0.2034159;1.548042
-2.483572;-0.2019891;1.544606
-2.489796;-0.1978274;1.537857
-2.546468;-0.2257685;1.520374
-2.546187;-0.2256066;1.520444
-2.300045;-0.1251637;1.535466
-2.294432;-0.1251124;1.536866
-2.284186;-0.1250783;1.545877
-2.281154;-0.1251229;1.554457
-2.281154;-0.1251229;1.554457
-2.558076;-0.2191205;1.580048
-2.558718;-0.2179802;1.573128
-2.550797;-0.2165807;1.574593
-2.53491;-0.213382;1.575407
-2.520209;-0.2113875;1.574975
-2.512155;-0.2105352;1.57059
-2.526213;-0.2110711;1.572813
-2.525921;-0.2110958;1.573282
-2.520109;-0.21042;1.573016
-2.503448;-0.2095933;1.565808
-2.521002;-0.2085713;1.565211
-2.547252;-0.2149563;1.569828
-2.566938;-0.217654;1.561955
-2.580311;-0.229587;1.545359
-2.596288;-0.2295463;1.552471
-2.281152;-0.1250379;1.545268
-2.280115;-0.1249491;1.536947
-2.277377;-0.1249014;1.535188
-2.269993;-0.1248572;1.539552
-2.263497;-0.1248248;1.544092
-2.259618;-0.1248562;1.552287
-2.452912;-0.2228039;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-2.452914;-0.2228045;1.575199
-1.94067;-0.134987;2.467938
-1.89508;-0.1256526;2.456874
-1.852685;-0.1185999;2.446592
-1.843903;-0.1137485;2.444446
-1.840316;-0.1115835;2.443568
-1.854439;-0.1090162;2.446968
-1.858747;-0.1077616;2.448002
-1.870327;-0.1128482;2.450827
-1.885891;-0.1105268;2.454576
-1.895141;-0.0993728;2.456755
-1.900147;-0.09309843;2.457933
-1.895936;-0.09380928;2.456918
-1.889782;-0.09885752;2.455457
-1.890291;-0.1017447;2.455595
-1.894081;-0.1079502;2.456542
-1.894404;-0.1099316;2.45663
-1.89691;-0.1117954;2.457245
-1.897218;-0.1176149;2.457349
-1.895958;-0.119659;2.457056
-1.896718;-0.1181599;2.457231
-1.896731;-0.1153633;2.45722
-1.893307;-0.1152792;2.456392
-1.892234;-0.1154185;2.456134
-1.894638;-0.1167707;2.456722
-1.895056;-0.1181724;2.45683
-1.896227;-0.1144945;2.457094
-1.898122;-0.1122979;2.457541
-1.899874;-0.1158038;2.457982
-1.898331;-0.1187823;2.457624
-1.899248;-0.1204664;2.457855
-1.895924;-0.119996;2.457049
-1.896224;-0.1196013;2.457119
-1.896311;-0.1194927;2.45714
-1.896843;-0.1217636;2.45728
-1.906827;-0.1255283;2.459712
-1.916965;-0.1248901;2.462158
-1.926816;-0.121621;2.464522
-1.92675;-0.1214717;2.464506
-1.920906;-0.1208789;2.46309
-1.924251;-0.1198356;2.463894
-1.920053;-0.1172307;2.462866
-1.928929;-0.1187725;2.465019
-1.937084;-0.1185411;2.466988
-1.992536;-0.1283319;2.480438
-1.992536;-0.1283319;2.480438
-1.992536;-0.1283319;2.480438
-1.992536;-0.1283319;2.480438
-1.992536;-0.1283319;2.480438
-2.531294;-0.2371666;1.639833
-2.49169;-0.2297273;1.601667
-2.52167;-0.2371472;1.639237
-2.538325;-0.2372279;1.639536
 ; ; 
-2.314293;-0.1252797;1.546228
-2.303609;-0.1252283;1.554141
-2.302905;-0.1252587;1.558411
-2.301305;-0.1252984;1.564868
-2.299894;-0.1272553;1.579905
-2.611979;-0.2318447;1.564714
-2.611979;-0.231845;1.564714
-2.611981;-0.2318455;1.564714
-1.990917;-0.03288747;2.023325
-1.991631;-0.03384355;2.044432
-2.002612;-0.03376642;2.028739
-2.012709;-0.03497498;2.043773
-2.023115;-0.03441159;2.017611
-2.039242;-0.03587231;2.030806
-2.039588;-0.03553569;2.022616
-2.039588;-0.03553569;2.022616
-1.966706;-0.03440975;1.951428
-1.971097;-0.02863613;1.950548
-1.99985;-0.03061055;1.959573
-2.089265;-0.0368976;1.991017
-2.089265;-0.0368976;1.991017
-2.089265;-0.0368976;1.991017
-2.170063;0.2780381;2.057287
-2.16484;0.2820918;2.05506
-2.183833;0.2745306;2.058794
 ; ; 
 ; ; 
-2.187643;0.2105299;2.048858
-2.187691;0.2105275;2.048881
-2.18774;0.210525;2.048904
-1.969713;-0.02912763;1.963621
-1.969713;-0.02912763;1.963621
-1.969713;-0.02912763;1.963621
-1.976398;-0.0297713;1.969971
-1.973603;-0.02955662;1.968569
-1.973603;-0.02955662;1.968569
-2.023328;-0.03236994;1.970328
-2.014859;-0.0317677;1.967196
-2.010834;-0.03148565;1.965801
-2.016438;-0.03192398;1.968793
-2.019975;-0.03211373;1.968681
-2.032911;-0.03304528;1.973734
-2.209097;-0.04576623;2.043358
-2.212082;-0.04587449;2.042066
-2.223462;-0.04668851;2.046387
-2.211034;-0.04585457;2.042936
-2.05692;-0.03463279;1.979861
-2.070011;-0.0355107;1.983484
-2.08043;-0.03620246;1.986208
-2.093872;-0.03703736;1.988397
-2.079709;-0.03646825;1.993243
-2.088979;-0.03723963;1.999256
-2.096349;-0.03762159;1.998711
-2.099547;-0.03786115;2.000172
-2.099861;-0.03781974;1.998823
-2.099861;-0.03781974;1.998823
-2.081422;-0.03584217;1.976657
-2.081422;-0.03584217;1.976657
-2.228668;-0.04808432;2.07193
-2.168498;0.03370161;2.024116
-2.17038;0.04907195;2.025641
-2.173676;0.05439119;2.025185
-2.173676;0.05439121;2.025185
-2.140476;0.3096275;2.044405
-2.153128;0.2916643;2.051723
-2.151377;0.2929699;2.049448
-2.15678;0.2932091;2.046622
-2.138323;0.3502946;2.0456
-2.139364;0.3484232;2.042931
-2.139936;0.3447034;2.041951
-2.139663;0.3419667;2.043234
-2.13931;0.3415846;2.044321
-2.139037;0.3412826;2.045164
-2.139107;0.3406339;2.045076
-2.139043;0.3378751;2.04576
-2.138533;0.3333107;2.047555
-2.138358;0.3329539;2.048043
-2.138717;0.333534;2.047052
-2.139424;0.3340294;2.045155
-2.139794;0.3357171;2.043974
-2.139544;0.3323882;2.044967
-2.140125;0.3271901;2.043851
-2.140414;0.3209656;2.043586
-2.139673;0.3198639;2.045615
-2.138788;0.3177356;2.04811
-2.137804;0.3139718;2.050991
-2.137377;0.3116601;2.052295
-2.137135;0.309265;2.053118
-2.136397;0.3052394;2.055372
-2.136161;0.3053023;2.055988
-2.137877;0.3039708;2.061519
-2.137877;0.3039708;2.061519
-2.137877;0.3039709;2.061519
-2.137877;0.3039708;2.061519
-2.137877;0.3039708;2.061519
-2.137876;0.3039708;2.061518
-2.135089;0.329525;2.05688
-2.135098;0.3301065;2.056811
-2.134943;0.3277681;2.057402
-2.134323;0.3290871;2.058924
-2.134591;0.32545;2.058506
-2.134429;0.3290969;2.058643
-2.135308;0.3310125;2.056182
-2.134979;0.3338777;2.056819
-2.134235;0.3363286;2.058577
-2.134117;0.3373929;2.058802
-2.133479;0.338328;2.060404
-2.133293;0.3405018;2.060718
-2.132777;0.3335279;2.062624
